"City Name","State Name","avg_aqi","Month","Year","aqi_index"
"Knowlton (Township of)","New Jersey",15,1,2020,"Good"
"Knowlton (Township of)","New Jersey",14,1,2021,"Good"
"Knowlton (Township of)","New Jersey",17,2,2020,"Good"
"Knowlton (Township of)","New Jersey",19,2,2021,"Good"
"Knowlton (Township of)","New Jersey",18,3,2020,"Good"
"Knowlton (Township of)","New Jersey",19,3,2021,"Good"
"Knowlton (Township of)","New Jersey",19,4,2020,"Good"
"Knowlton (Township of)","New Jersey",21,4,2021,"Good"
"Knowlton (Township of)","New Jersey",19,5,2020,"Good"
"Knowlton (Township of)","New Jersey",20,5,2021,"Good"
"Knowlton (Township of)","New Jersey",19,6,2020,"Good"
"Knowlton (Township of)","New Jersey",19,6,2021,"Good"
"Knowlton (Township of)","New Jersey",17,7,2020,"Good"
"Knowlton (Township of)","New Jersey",16,7,2021,"Good"
"Knowlton (Township of)","New Jersey",15,8,2020,"Good"
"Knowlton (Township of)","New Jersey",16,8,2021,"Good"
"Knowlton (Township of)","New Jersey",14,9,2020,"Good"
"Knowlton (Township of)","New Jersey",14,9,2021,"Good"
"Knowlton (Township of)","New Jersey",13,10,2020,"Good"
"Knowlton (Township of)","New Jersey",13,10,2021,"Good"
"Knowlton (Township of)","New Jersey",16,11,2020,"Good"
"Knowlton (Township of)","New Jersey",15,11,2021,"Good"
"Knowlton (Township of)","New Jersey",14,12,2020,"Good"
"Knowlton (Township of)","New Jersey",14,12,2021,"Good"
"Knoxville","Tennessee",0,2,2020,"Good"
"Knoxville","Tennessee",29,2,2021,"Good"
"Knoxville","Tennessee",1,2,2022,"Good"
"Knoxville","Tennessee",30,3,2020,"Good"
"Knoxville","Tennessee",38,3,2021,"Good"
"Knoxville","Tennessee",40,3,2022,"Good"
"Knoxville","Tennessee",38,4,2020,"Good"
"Knoxville","Tennessee",44,4,2021,"Good"
"Knoxville","Tennessee",38,4,2022,"Good"
"Knoxville","Tennessee",35,5,2020,"Good"
"Knoxville","Tennessee",45,5,2021,"Good"
"Knoxville","Tennessee",36,6,2020,"Good"
"Knoxville","Tennessee",37,6,2021,"Good"
"Knoxville","Tennessee",37,7,2020,"Good"
"Knoxville","Tennessee",41,7,2021,"Good"
"Knoxville","Tennessee",31,8,2020,"Good"
"Knoxville","Tennessee",38,8,2021,"Good"
"Knoxville","Tennessee",28,9,2020,"Good"
"Knoxville","Tennessee",35,9,2021,"Good"
"Knoxville","Tennessee",25,10,2020,"Good"
"Knoxville","Tennessee",26,10,2021,"Good"
"Kokomo","Indiana",23,1,2020,"Good"
"Kokomo","Indiana",24,1,2021,"Good"
"Kokomo","Indiana",29,2,2020,"Good"
"Kokomo","Indiana",36,2,2021,"Good"
"Kokomo","Indiana",31,3,2020,"Good"
"Kokomo","Indiana",37,3,2021,"Good"
"Kokomo","Indiana",36,4,2020,"Good"
"Kokomo","Indiana",42,4,2021,"Good"
"Kokomo","Indiana",39,5,2020,"Good"
"Kokomo","Indiana",46,5,2021,"Good"
"Kokomo","Indiana",53,6,2020,"Moderate"
"Kokomo","Indiana",49,6,2021,"Good"
"Kokomo","Indiana",49,7,2020,"Good"
"Kokomo","Indiana",38,7,2021,"Good"
"Kokomo","Indiana",40,8,2020,"Good"
"Kokomo","Indiana",40,8,2021,"Good"
"Kokomo","Indiana",35,9,2020,"Good"
"Kokomo","Indiana",41,9,2021,"Good"
"Kokomo","Indiana",29,10,2020,"Good"
"Kokomo","Indiana",30,10,2021,"Good"
"Kokomo","Indiana",27,11,2020,"Good"
"Kokomo","Indiana",25,11,2021,"Good"
"Kokomo","Indiana",22,12,2020,"Good"
"Kokomo","Indiana",23,12,2021,"Good"
"La Crosse","Wisconsin",30,3,2020,"Good"
"La Crosse","Wisconsin",34,3,2021,"Good"
"La Crosse","Wisconsin",37,4,2020,"Good"
"La Crosse","Wisconsin",37,4,2021,"Good"
"La Crosse","Wisconsin",38,5,2020,"Good"
"La Crosse","Wisconsin",38,5,2021,"Good"
"La Crosse","Wisconsin",44,6,2020,"Good"
"La Crosse","Wisconsin",48,6,2021,"Good"
"La Crosse","Wisconsin",35,7,2020,"Good"
"La Crosse","Wisconsin",37,7,2021,"Good"
"La Crosse","Wisconsin",36,8,2020,"Good"
"La Crosse","Wisconsin",37,8,2021,"Good"
"La Crosse","Wisconsin",26,9,2020,"Good"
"La Crosse","Wisconsin",34,9,2021,"Good"
"La Crosse","Wisconsin",29,10,2020,"Good"
"La Crosse","Wisconsin",27,10,2021,"Good"
"La Habra","California",20,1,2020,"Good"
"La Habra","California",20,1,2021,"Good"
"La Habra","California",23,2,2020,"Good"
"La Habra","California",22,2,2021,"Good"
"La Habra","California",19,3,2020,"Good"
"La Habra","California",22,3,2021,"Good"
"La Habra","California",21,4,2020,"Good"
"La Habra","California",22,4,2021,"Good"
"La Habra","California",22,5,2020,"Good"
"La Habra","California",18,5,2021,"Good"
"La Habra","California",19,6,2020,"Good"
"La Habra","California",18,6,2021,"Good"
"La Habra","California",26,7,2020,"Good"
"La Habra","California",18,7,2021,"Good"
"La Habra","California",22,8,2020,"Good"
"La Habra","California",22,8,2021,"Good"
"La Habra","California",34,9,2020,"Good"
"La Habra","California",24,9,2021,"Good"
"La Habra","California",34,10,2020,"Good"
"La Habra","California",23,10,2021,"Good"
"La Habra","California",24,11,2020,"Good"
"La Habra","California",23,11,2021,"Good"
"La Habra","California",23,12,2020,"Good"
"La Habra","California",21,12,2021,"Good"
"La Porte","Indiana",23,1,2020,"Good"
"La Porte","Indiana",24,1,2021,"Good"
"La Porte","Indiana",30,2,2020,"Good"
"La Porte","Indiana",33,2,2021,"Good"
"La Porte","Indiana",31,3,2020,"Good"
"La Porte","Indiana",36,3,2021,"Good"
"La Porte","Indiana",35,4,2020,"Good"
"La Porte","Indiana",37,4,2021,"Good"
"La Porte","Indiana",37,5,2020,"Good"
"La Porte","Indiana",39,5,2021,"Good"
"La Porte","Indiana",53,6,2020,"Moderate"
"La Porte","Indiana",51,6,2021,"Moderate"
"La Porte","Indiana",44,7,2020,"Good"
"La Porte","Indiana",41,7,2021,"Good"
"La Porte","Indiana",38,8,2020,"Good"
"La Porte","Indiana",38,8,2021,"Good"
"La Porte","Indiana",30,9,2020,"Good"
"La Porte","Indiana",39,9,2021,"Good"
"La Porte","Indiana",27,10,2020,"Good"
"La Porte","Indiana",27,10,2021,"Good"
"La Porte","Indiana",26,11,2020,"Good"
"La Porte","Indiana",23,11,2021,"Good"
"La Porte","Indiana",20,12,2020,"Good"
"La Porte","Indiana",21,12,2021,"Good"
"Laconia","New Hampshire",30,2,2020,"Good"
"Laconia","New Hampshire",35,2,2021,"Good"
"Laconia","New Hampshire",39,3,2020,"Good"
"Laconia","New Hampshire",39,3,2021,"Good"
"Laconia","New Hampshire",40,4,2020,"Good"
"Laconia","New Hampshire",38,4,2021,"Good"
"Laconia","New Hampshire",38,5,2020,"Good"
"Laconia","New Hampshire",38,5,2021,"Good"
"Laconia","New Hampshire",35,6,2020,"Good"
"Laconia","New Hampshire",37,6,2021,"Good"
"Laconia","New Hampshire",29,7,2020,"Good"
"Laconia","New Hampshire",24,7,2021,"Good"
"Laconia","New Hampshire",29,8,2020,"Good"
"Laconia","New Hampshire",29,8,2021,"Good"
"Laconia","New Hampshire",30,9,2020,"Good"
"Laconia","New Hampshire",27,9,2021,"Good"
"Lafayette","Louisiana",30,1,2020,"Good"
"Lafayette","Louisiana",33,1,2021,"Good"
"Lafayette","Louisiana",34,1,2022,"Good"
"Lafayette","Louisiana",32,2,2020,"Good"
"Lafayette","Louisiana",31,2,2021,"Good"
"Lafayette","Louisiana",38,2,2022,"Good"
"Lafayette","Louisiana",33,3,2020,"Good"
"Lafayette","Louisiana",36,3,2021,"Good"
"Lafayette","Louisiana",45,3,2022,"Good"
"Lafayette","Louisiana",42,4,2020,"Good"
"Lafayette","Louisiana",38,4,2021,"Good"
"Lafayette","Louisiana",44,4,2022,"Good"
"Lafayette","Louisiana",42,5,2020,"Good"
"Lafayette","Louisiana",38,5,2021,"Good"
"Lafayette","Louisiana",35,6,2020,"Good"
"Lafayette","Louisiana",29,6,2021,"Good"
"Lafayette","Louisiana",23,7,2020,"Good"
"Lafayette","Louisiana",30,7,2021,"Good"
"Lafayette","Louisiana",30,8,2020,"Good"
"Lafayette","Louisiana",30,8,2021,"Good"
"Lafayette","Louisiana",28,9,2020,"Good"
"Lafayette","Louisiana",33,9,2021,"Good"
"Lafayette","Louisiana",34,10,2020,"Good"
"Lafayette","Louisiana",36,10,2021,"Good"
"Lafayette","Louisiana",31,11,2020,"Good"
"Lafayette","Louisiana",34,11,2021,"Good"
"Lafayette","Louisiana",32,12,2020,"Good"
"Lafayette","Louisiana",28,12,2021,"Good"
"Lake Charles","Louisiana",3,1,2020,"Good"
"Lake Charles","Louisiana",8,1,2021,"Good"
"Lake Charles","Louisiana",3,2,2020,"Good"
"Lake Charles","Louisiana",1,3,2020,"Good"
"Lake Charles","Louisiana",4,4,2020,"Good"
"Lake Charles","Louisiana",1,5,2020,"Good"
"Lake Charles","Louisiana",2,6,2020,"Good"
"Lake Charles","Louisiana",1,7,2020,"Good"
"Lake Charles","Louisiana",6,8,2020,"Good"
"Lake Charles","Louisiana",3,9,2020,"Good"
"Lake Charles","Louisiana",1,10,2020,"Good"
"Lake Charles","Louisiana",2,11,2020,"Good"
"Lake Charles","Louisiana",7,12,2020,"Good"
"Lake City","Florida",32,1,2020,"Good"
"Lake City","Florida",32,1,2021,"Good"
"Lake City","Florida",32,1,2022,"Good"
"Lake City","Florida",33,2,2020,"Good"
"Lake City","Florida",29,2,2021,"Good"
"Lake City","Florida",38,2,2022,"Good"
"Lake City","Florida",38,3,2020,"Good"
"Lake City","Florida",37,3,2021,"Good"
"Lake City","Florida",43,3,2022,"Good"
"Lake City","Florida",44,4,2021,"Good"
"Lake City","Florida",33,5,2020,"Good"
"Lake City","Florida",41,5,2021,"Good"
"Lake City","Florida",28,6,2020,"Good"
"Lake City","Florida",26,6,2021,"Good"
"Lake City","Florida",25,7,2020,"Good"
"Lake City","Florida",23,7,2021,"Good"
"Lake City","Florida",22,8,2020,"Good"
"Lake City","Florida",24,8,2021,"Good"
"Lake City","Florida",23,9,2020,"Good"
"Lake City","Florida",29,9,2021,"Good"
"Lake City","Florida",27,10,2020,"Good"
"Lake City","Florida",28,10,2021,"Good"
"Lake City","Florida",30,11,2021,"Good"
"Lake City","Florida",23,12,2020,"Good"
"Lake City","Florida",28,12,2021,"Good"
"Lake Elsinore","California",19,1,2020,"Good"
"Lake Elsinore","California",20,1,2021,"Good"
"Lake Elsinore","California",21,2,2020,"Good"
"Lake Elsinore","California",21,2,2021,"Good"
"Lake Elsinore","California",17,3,2020,"Good"
"Lake Elsinore","California",20,3,2021,"Good"
"Lake Elsinore","California",20,4,2020,"Good"
"Lake Elsinore","California",25,4,2021,"Good"
"Lake Elsinore","California",25,5,2020,"Good"
"Lake Elsinore","California",24,5,2021,"Good"
"Lake Elsinore","California",25,6,2020,"Good"
"Lake Elsinore","California",35,6,2021,"Good"
"Lake Elsinore","California",34,7,2020,"Good"
"Lake Elsinore","California",34,7,2021,"Good"
"Lake Elsinore","California",35,8,2020,"Good"
"Lake Elsinore","California",35,8,2021,"Good"
"Lake Elsinore","California",42,9,2020,"Good"
"Lake Elsinore","California",33,9,2021,"Good"
"Lake Elsinore","California",35,10,2020,"Good"
"Lake Elsinore","California",23,10,2021,"Good"
"Lake Elsinore","California",24,11,2020,"Good"
"Lake Elsinore","California",24,11,2021,"Good"
"Lake Elsinore","California",20,12,2020,"Good"
"Lake Elsinore","California",20,12,2021,"Good"
"Lake Jackson","Texas",18,1,2020,"Good"
"Lake Jackson","Texas",19,1,2021,"Good"
"Lake Jackson","Texas",20,1,2022,"Good"
"Lake Jackson","Texas",20,2,2020,"Good"
"Lake Jackson","Texas",18,2,2021,"Good"
"Lake Jackson","Texas",18,3,2020,"Good"
"Lake Jackson","Texas",22,3,2021,"Good"
"Lake Jackson","Texas",22,4,2020,"Good"
"Lake Jackson","Texas",22,4,2021,"Good"
"Lake Jackson","Texas",23,5,2020,"Good"
"Lake Jackson","Texas",20,5,2021,"Good"
"Lake Jackson","Texas",21,6,2020,"Good"
"Lake Jackson","Texas",16,6,2021,"Good"
"Lake Jackson","Texas",9,7,2020,"Good"
"Lake Jackson","Texas",11,7,2021,"Good"
"Lake Jackson","Texas",17,8,2020,"Good"
"Lake Jackson","Texas",12,8,2021,"Good"
"Lake Jackson","Texas",17,9,2020,"Good"
"Lake Jackson","Texas",24,9,2021,"Good"
"Lake Jackson","Texas",20,10,2020,"Good"
"Lake Jackson","Texas",22,10,2021,"Good"
"Lake Jackson","Texas",20,11,2020,"Good"
"Lake Jackson","Texas",22,11,2021,"Good"
"Lake Jackson","Texas",19,12,2020,"Good"
"Lake Jackson","Texas",14,12,2021,"Good"
"Lakeland","Florida",23,1,2020,"Good"
"Lakeland","Florida",23,1,2021,"Good"
"Lakeland","Florida",24,1,2022,"Good"
"Lakeland","Florida",23,2,2020,"Good"
"Lakeland","Florida",21,2,2021,"Good"
"Lakeland","Florida",26,2,2022,"Good"
"Lakeland","Florida",28,3,2020,"Good"
"Lakeland","Florida",26,3,2021,"Good"
"Lakeland","Florida",29,3,2022,"Good"
"Lakeland","Florida",29,4,2020,"Good"
"Lakeland","Florida",30,4,2021,"Good"
"Lakeland","Florida",29,5,2020,"Good"
"Lakeland","Florida",29,5,2021,"Good"
"Lakeland","Florida",22,6,2020,"Good"
"Lakeland","Florida",19,6,2021,"Good"
"Lakeland","Florida",18,7,2020,"Good"
"Lakeland","Florida",18,7,2021,"Good"
"Lakeland","Florida",17,8,2020,"Good"
"Lakeland","Florida",18,8,2021,"Good"
"Lakeland","Florida",18,9,2020,"Good"
"Lakeland","Florida",22,9,2021,"Good"
"Lakeland","Florida",20,10,2020,"Good"
"Lakeland","Florida",24,10,2021,"Good"
"Lakeland","Florida",21,11,2020,"Good"
"Lakeland","Florida",22,11,2021,"Good"
"Lakeland","Florida",22,12,2020,"Good"
"Lakeland","Florida",22,12,2021,"Good"
"Lakeport","California",25,1,2020,"Good"
"Lakeport","California",26,1,2021,"Good"
"Lakeport","California",14,2,2020,"Good"
"Lakeport","California",35,2,2021,"Good"
"Lakeport","California",30,3,2020,"Good"
"Lakeport","California",39,3,2021,"Good"
"Lakeport","California",36,4,2020,"Good"
"Lakeport","California",37,4,2021,"Good"
"Lakeport","California",33,5,2020,"Good"
"Lakeport","California",31,5,2021,"Good"
"Lakeport","California",16,6,2020,"Good"
"Lakeport","California",26,6,2021,"Good"
"Lakeport","California",36,7,2020,"Good"
"Lakeport","California",35,7,2021,"Good"
"Lakeport","California",36,8,2020,"Good"
"Lakeport","California",38,8,2021,"Good"
"Lakeport","California",40,9,2020,"Good"
"Lakeport","California",36,9,2021,"Good"
"Lakeport","California",33,10,2020,"Good"
"Lakeport","California",28,10,2021,"Good"
"Lakeport","California",30,11,2020,"Good"
"Lakeport","California",21,11,2021,"Good"
"Lakeport","California",29,12,2020,"Good"
"Lakeport","California",27,12,2021,"Good"
"Lakeville","Minnesota",9,1,2020,"Good"
"Lakeville","Minnesota",10,1,2021,"Good"
"Lakeville","Minnesota",8,2,2020,"Good"
"Lakeville","Minnesota",11,2,2021,"Good"
"Lakeville","Minnesota",8,3,2020,"Good"
"Lakeville","Minnesota",10,3,2021,"Good"
"Lakeville","Minnesota",6,4,2020,"Good"
"Lakeville","Minnesota",10,4,2021,"Good"
"Lakeville","Minnesota",6,5,2020,"Good"
"Lakeville","Minnesota",10,5,2021,"Good"
"Lakeville","Minnesota",8,6,2020,"Good"
"Lakeville","Minnesota",10,6,2021,"Good"
"Lakeville","Minnesota",9,7,2020,"Good"
"Lakeville","Minnesota",10,7,2021,"Good"
"Lakeville","Minnesota",9,8,2020,"Good"
"Lakeville","Minnesota",6,8,2021,"Good"
"Lakeville","Minnesota",8,9,2020,"Good"
"Lakeville","Minnesota",10,9,2021,"Good"
"Lakeville","Minnesota",8,10,2020,"Good"
"Lakeville","Minnesota",11,10,2021,"Good"
"Lakeville","Minnesota",8,11,2020,"Good"
"Lakeville","Minnesota",10,11,2021,"Good"
"Lakeville","Minnesota",9,12,2020,"Good"
"Lakeville","Minnesota",9,12,2021,"Good"
"Lakewood","Colorado",35,1,2020,"Good"
"Lakewood","Colorado",37,2,2020,"Good"
"Lakewood","Colorado",38,3,2020,"Good"
"Lakewood","Colorado",44,4,2020,"Good"
"Lakewood","Colorado",48,5,2020,"Good"
"Lakewood","Colorado",50,6,2020,"Good"
"Lakewood","Colorado",53,7,2020,"Moderate"
"Lakewood","Colorado",81,8,2020,"Moderate"
"Lakewood","Colorado",48,9,2020,"Good"
"Lakewood","Colorado",37,10,2020,"Good"
"Lakewood","Colorado",32,11,2020,"Good"
"Lakewood","Colorado",31,12,2020,"Good"
"Lancaster","California",19,1,2020,"Good"
"Lancaster","California",16,1,2021,"Good"
"Lancaster","California",22,2,2020,"Good"
"Lancaster","California",23,2,2021,"Good"
"Lancaster","California",17,3,2020,"Good"
"Lancaster","California",23,3,2021,"Good"
"Lancaster","California",18,4,2020,"Good"
"Lancaster","California",24,4,2021,"Good"
"Lancaster","California",22,5,2020,"Good"
"Lancaster","California",24,5,2021,"Good"
"Lancaster","California",23,6,2020,"Good"
"Lancaster","California",26,6,2021,"Good"
"Lancaster","California",24,7,2020,"Good"
"Lancaster","California",27,7,2021,"Good"
"Lancaster","California",26,8,2020,"Good"
"Lancaster","California",31,8,2021,"Good"
"Lancaster","California",33,9,2020,"Good"
"Lancaster","California",26,9,2021,"Good"
"Lancaster","California",24,10,2020,"Good"
"Lancaster","California",21,10,2021,"Good"
"Lancaster","California",18,11,2020,"Good"
"Lancaster","California",20,11,2021,"Good"
"Lancaster","California",18,12,2020,"Good"
"Lancaster","California",19,12,2021,"Good"
"Lancaster","Pennsylvania",25,1,2020,"Good"
"Lancaster","Pennsylvania",25,1,2021,"Good"
"Lancaster","Pennsylvania",30,2,2020,"Good"
"Lancaster","Pennsylvania",33,2,2021,"Good"
"Lancaster","Pennsylvania",34,3,2020,"Good"
"Lancaster","Pennsylvania",37,3,2021,"Good"
"Lancaster","Pennsylvania",40,4,2020,"Good"
"Lancaster","Pennsylvania",40,4,2021,"Good"
"Lancaster","Pennsylvania",37,5,2020,"Good"
"Lancaster","Pennsylvania",45,5,2021,"Good"
"Lancaster","Pennsylvania",43,6,2020,"Good"
"Lancaster","Pennsylvania",39,6,2021,"Good"
"Lancaster","Pennsylvania",47,7,2020,"Good"
"Lancaster","Pennsylvania",48,7,2021,"Good"
"Lancaster","Pennsylvania",41,8,2020,"Good"
"Lancaster","Pennsylvania",43,8,2021,"Good"
"Lancaster","Pennsylvania",32,9,2020,"Good"
"Lancaster","Pennsylvania",39,9,2021,"Good"
"Lancaster","Pennsylvania",26,10,2020,"Good"
"Lancaster","Pennsylvania",33,10,2021,"Good"
"Lancaster","Pennsylvania",28,11,2020,"Good"
"Lancaster","Pennsylvania",22,12,2020,"Good"
"Lansing","Illinois",15,1,2020,"Good"
"Lansing","Illinois",15,1,2021,"Good"
"Lansing","Illinois",16,1,2022,"Good"
"Lansing","Illinois",17,2,2020,"Good"
"Lansing","Illinois",20,2,2021,"Good"
"Lansing","Illinois",15,2,2022,"Good"
"Lansing","Illinois",18,3,2020,"Good"
"Lansing","Illinois",17,3,2021,"Good"
"Lansing","Illinois",16,3,2022,"Good"
"Lansing","Illinois",17,4,2020,"Good"
"Lansing","Illinois",18,4,2021,"Good"
"Lansing","Illinois",3,4,2022,"Good"
"Lansing","Illinois",16,5,2020,"Good"
"Lansing","Illinois",16,5,2021,"Good"
"Lansing","Illinois",18,6,2020,"Good"
"Lansing","Illinois",17,6,2021,"Good"
"Lansing","Illinois",16,7,2020,"Good"
"Lansing","Illinois",13,7,2021,"Good"
"Lansing","Illinois",25,8,2020,"Good"
"Lansing","Illinois",17,8,2021,"Good"
"Lansing","Illinois",25,9,2020,"Good"
"Lansing","Illinois",16,9,2021,"Good"
"Lansing","Illinois",21,10,2020,"Good"
"Lansing","Illinois",16,10,2021,"Good"
"Lansing","Illinois",18,11,2020,"Good"
"Lansing","Illinois",16,11,2021,"Good"
"Lansing","Illinois",14,12,2020,"Good"
"Lansing","Illinois",16,12,2021,"Good"
"Lansing","Michigan",14,1,2020,"Good"
"Lansing","Michigan",15,1,2021,"Good"
"Lansing","Michigan",18,2,2020,"Good"
"Lansing","Michigan",23,2,2021,"Good"
"Lansing","Michigan",19,3,2020,"Good"
"Lansing","Michigan",23,3,2021,"Good"
"Lansing","Michigan",21,4,2020,"Good"
"Lansing","Michigan",19,4,2021,"Good"
"Lansing","Michigan",21,5,2020,"Good"
"Lansing","Michigan",25,5,2021,"Good"
"Lansing","Michigan",26,6,2020,"Good"
"Lansing","Michigan",26,6,2021,"Good"
"Lansing","Michigan",23,7,2020,"Good"
"Lansing","Michigan",20,7,2021,"Good"
"Lansing","Michigan",20,8,2020,"Good"
"Lansing","Michigan",22,8,2021,"Good"
"Lansing","Michigan",18,9,2020,"Good"
"Lansing","Michigan",19,9,2021,"Good"
"Lansing","Michigan",17,10,2020,"Good"
"Lansing","Michigan",15,10,2021,"Good"
"Lansing","Michigan",14,11,2020,"Good"
"Lansing","Michigan",13,11,2021,"Good"
"Lansing","Michigan",13,12,2020,"Good"
"Lansing","Michigan",12,12,2021,"Good"
"Lantana","Florida",36,1,2020,"Good"
"Lantana","Florida",34,1,2021,"Good"
"Lantana","Florida",33,2,2020,"Good"
"Lantana","Florida",28,2,2021,"Good"
"Lantana","Florida",35,3,2020,"Good"
"Lantana","Florida",35,3,2021,"Good"
"Lantana","Florida",39,4,2020,"Good"
"Lantana","Florida",39,4,2021,"Good"
"Lantana","Florida",36,5,2020,"Good"
"Lantana","Florida",37,5,2021,"Good"
"Lantana","Florida",24,6,2020,"Good"
"Lantana","Florida",20,6,2021,"Good"
"Lantana","Florida",25,7,2020,"Good"
"Lantana","Florida",23,7,2021,"Good"
"Lantana","Florida",19,8,2020,"Good"
"Lantana","Florida",21,8,2021,"Good"
"Lantana","Florida",22,9,2020,"Good"
"Lantana","Florida",28,9,2021,"Good"
"Lantana","Florida",25,10,2020,"Good"
"Lantana","Florida",32,10,2021,"Good"
"Lantana","Florida",31,11,2020,"Good"
"Lantana","Florida",35,11,2021,"Good"
"Lantana","Florida",34,12,2020,"Good"
"Lantana","Florida",33,12,2021,"Good"
"Laramie","Wyoming",20,5,2021,"Good"
"Laramie","Wyoming",24,6,2021,"Good"
"Laramie","Wyoming",31,7,2021,"Good"
"Laramie","Wyoming",27,8,2021,"Good"
"Laramie","Wyoming",24,9,2021,"Good"
"Laramie","Wyoming",20,10,2021,"Good"
"Laramie","Wyoming",19,11,2021,"Good"
"Laramie","Wyoming",20,12,2021,"Good"
"Laredo","Texas",15,1,2020,"Good"
"Laredo","Texas",17,1,2021,"Good"
"Laredo","Texas",17,2,2020,"Good"
"Laredo","Texas",17,2,2021,"Good"
"Laredo","Texas",18,3,2020,"Good"
"Laredo","Texas",35,3,2021,"Good"
"Laredo","Texas",20,4,2020,"Good"
"Laredo","Texas",24,4,2021,"Good"
"Laredo","Texas",23,5,2020,"Good"
"Laredo","Texas",24,5,2021,"Good"
"Laredo","Texas",17,6,2020,"Good"
"Laredo","Texas",17,6,2021,"Good"
"Laredo","Texas",14,7,2020,"Good"
"Laredo","Texas",13,7,2021,"Good"
"Laredo","Texas",16,8,2020,"Good"
"Laredo","Texas",17,9,2020,"Good"
"Laredo","Texas",19,10,2020,"Good"
"Laredo","Texas",18,11,2020,"Good"
"Laredo","Texas",22,12,2020,"Good"
"Las Cruces","New Mexico",32,1,2020,"Good"
"Las Cruces","New Mexico",33,1,2021,"Good"
"Las Cruces","New Mexico",34,2,2020,"Good"
"Las Cruces","New Mexico",39,2,2021,"Good"
"Las Cruces","New Mexico",40,3,2020,"Good"
"Las Cruces","New Mexico",44,3,2021,"Good"
